dialogue_id,turn_index,speaker,utterance,emotion,num_listeners,listeners,relations,speaker_position,prev_speaker,prev_emotion,prev_utterance_len,next_speaker,next_emotion,utterance_len,utterance_word_count,voice_status,suppression_score
17,2,左母,那個憨女人，正鵬你還順着她幹什麼？你就別去啦，看她回來不回來，如果不回來你就此了結了，反正又不是你給她攆走的。,disgust,1,左正鵬,parent,superior,左父,neutral,44,左父,neutral,55,1,suppressed,3
17,3,左父,老婆子，你的話也不能那樣講。女人的見識比較短淺嘛，心底也狹窄。男人的胸襟要寬闊些。不是原則問題，當遷就的事就得遷就，不能和她論個高低，分個輸贏。只有這樣家庭才能和睦起來。你年輕時不也經常與我吵嘴嗎？要不是我有大海的胸懷，你早就在別人家裏吃飯去啦！我就是爲了家庭的團結和睦，處處地方對你的讓步，我們纔會一起走到今天，你知道嗎！,neutral,1,左母,spouse,peer,左母,disgust,55,,,162,1,neutral,2
18,0,徐父,正鵬，你來得正好。我們也準備將閨女送回來。這幾天你在家裏夠辛苦了。既要教學又要種田，你就原諒她些啊，都怪我們從小沒教育好她，使你受了氣，你就別往心裏頭想啊！,neutral,1,左正鵬,parent-in-law,superior,,,0,左正鵬,neutral,78,1,suppressed,3
18,1,左正鵬,岳父，事物都是一分爲二的。只要你知道我沒有欺負她，沒有做出對不起她的事就行了。,neutral,1,徐父,son/daughter-in-law,inferior,徐父,neutral,78,徐母,neutral,39,1,suppressed,5
18,2,徐母,正鵬，你不要跟女人一般見識，肚量要大些，麗華這幾天委,neutral,1,左正鵬,parent-in-law,superior,左正鵬,neutral,39,徐麗華,disgust,26,1,suppressed,3
18,3,徐麗華,媽，我一定要正鵬當着您們的面賠個不是，我才能跟着他走，否則我是不回去的！,disgust,1,徐母,child,inferior,徐母,neutral,26,徐母,surprise,36,1,suppressed,4
18,4,徐母,傻閨女，誰家兩口子沒有吵架的事，凡事都要互相忍讓，不能任性。聽見了沒有！賠什麼理，你都對！是嗎？,surprise,1,徐麗華,parent,superior,徐麗華,disgust,36,,,48,1,neutral,1
19,0,左正鵬,麗華，你也快三十歲的人啦！也應該改改自己的個性，任性是要不得的。今後我保證不跟你吵嘴了。我們要互相謙讓，互相尊重，過好我們的小日子。,neutral,1,徐麗華,spouse,peer,,,0,徐麗華,angry,66,1,suppressed,3
19,1,徐麗華,今後我們吵不吵嘴也隨你的便，反正我要怎麼做，你非得順從我！這纔算得上我們互相融洽，互相包容，你懂嗎？,angry,1,左正鵬,spouse,peer,左正鵬,neutral,66,,,50,1,neutral,2
20,0,左父,麗華，今天你把600斤穀子稱給我行嗎？,neutral,1,徐麗華,parent-in-law,superior,,,0,徐麗華,disgust,19,1,suppressed,3
20,1,徐麗華,你把籮筐拿來，稱給你，還不行嗎，反正遲早也要稱給你的。,disgust,1,左父,son/daughter-in-law,inferior,左父,neutral,19,,,27,1,suppressed,4
21,0,左正鵬,麗華，你這樣做能行嗎？這不是欺騙父母嗎？,angry,1,徐麗華,spouse,peer,,,0,徐麗華,disgust,20,1,suppressed,3
21,1,徐麗華,誰說這穀子是扁穀子？我們平日不也是吃這些穀子嗎？,disgust,1,左正鵬,spouse,peer,左正鵬,angry,20,徐麗華,angry,24,1,suppressed,3
21,2,徐麗華,別人不勞動，還想上等的穀子吃，休想！,angry,3,"左正鵬,左父,左母","spouse,son/daughter-in-law,son/daughter-in-law",peer,徐麗華,disgust,24,左父,neutral,18,1,neutral,2
21,3,左父,穀子的質量好壞都無所謂的，你們只要把數量稱足就行了！反正人人都會老的。,neutral,2,"徐麗華,左正鵬","parent-in-law,parent",superior,徐麗華,angry,18,左正鵬,angry,35,1,neutral,2
21,4,左正鵬,麗華，你這個不懂倫理道德的女人，對父母這樣不忠孝，今後會遭到報應的！,angry,1,徐麗華,spouse,peer,左父,neutral,35,徐麗華,angry,34,1,suppressed,3
21,5,徐麗華,你們不勞而獲，比過去地主剝削農民還過餘！今後你們沒有好死！,angry,3,"左正鵬,左父,左母","spouse,son/daughter-in-law,son/daughter-in-law",peer,左正鵬,angry,34,左母,sadness,29,1,neutral,1
21,6,左母,正鵬，你不要再擢了，我們寧願少吃的，只圖個安寧的日子呀！,sadness,1,左正鵬,parent,superior,徐麗華,angry,29,,,28,1,neutral,2
22,0,孫校長,接上級指示精神，“國慶”節放假七天，請老師們佈置好同學們的家,neutral,1,左正鵬,boss,superior,,,0,孫校長,neutral,30,1,suppressed,3
22,1,孫校長,左老師，你明天是否也帶妻子去？,neutral,1,左正鵬,boss,superior,孫校長,neutral,30,左正鵬,surprise,15,1,neutral,2
22,2,左正鵬,你就別開我的玩笑了。我家的事情真是前波未平，後浪又起。昨天我和妻子爲稱父母的養老糧食又鬧翻了，你說我哪有心事帶她去芷江參觀呢！,surprise,1,孫校長,subordinate,inferior,孫校長,neutral,15,孫校長,neutral,63,1,suppressed,4
22,3,孫校長,左老師，我們是搞教育工作的，對妻子說話不能像對待學生那樣，一定要有策略性，講出的話要讓她能接受得了，今天晚上你去向她溝通溝通下，你還是帶她去吧！,neutral,1,左正鵬,boss,superior,左正鵬,surprise,63,左正鵬,disgust,72,1,suppressed,3
22,4,左正鵬,孫校長：“江河易改，秉性難移”呀！她是六月的杉木已經定了性。我這一輩子怕是斷送在她的手裏啦！,disgust,1,孫校長,subordinate,inferior,孫校長,neutral,72,孫校長,neutral,46,1,suppressed,5
22,5,孫校長,你的話也不能這麼講，難道你妻子沒有一點優點嗎？事物都是一分爲二的嗎！,neutral,1,左正鵬,boss,superior,左正鵬,disgust,46,,,34,1,neutral,2
23,0,左正鵬,麗華，明天學校組織全體老師去芷江參觀抗日受降紀念坊。孫校長同意帶家屬，我也帶你去，不過一切費用自理。你看怎樣？,neutral,1,徐麗華,spouse,peer,,,0,徐麗華,surprise,55,1,neutral,2
23,1,徐麗華,什麼？明天你要去芷江玩，你天天在學校還玩得不夠嗎？那天我去打撲克、扯布你說家裏沒有錢，明天去芷江你就有錢啦！不行，你不能去！,surprise,1,左正鵬,spouse,peer,左正鵬,neutral,55,左正鵬,neutral,62,1,neutral,2
23,2,左正鵬,這是學校組織的政治學習，教育老師們不忘國恥，“弘揚抗戰精神”。老師們都是兩口子去呀！我倆還是一起去下，你不要太固執啦！,neutral,1,徐麗華,spouse,peer,徐麗華,surprise,62,徐麗華,disgust,59,1,suppressed,3
23,3,徐麗華,不忘國恥，弘揚抗戰精神，你說的好聽！你們分明是遊山玩水，還打着政治旗號呢！,disgust,1,左正鵬,spouse,peer,左正鵬,neutral,59,,,37,1,neutral,2
24,0,左正鵬,麗華，這是一次難得的機會，我們還是一齊去吧！你怎麼都不理解我的感受呢？,sadness,1,徐麗華,spouse,peer,,,0,徐麗華,angry,35,1,suppressed,3
24,1,徐麗華,昨天我不是跟你說了，你不能去芷江嗎，今天你又來煩我是嗎？快跟我滾開！,angry,1,左正鵬,spouse,peer,左正鵬,sadness,35,左正鵬,disgust,34,1,suppressed,3
24,2,左正鵬,這是學校安排的政治活動，也是我的正常工作，你管不着！,disgust,1,徐麗華,spouse,peer,徐麗華,angry,34,,,26,1,neutral,2
25,0,孫校長,左老師，你真的沒有把妻子帶來？,neutral,1,左正鵬,boss,superior,,,0,左正鵬,neutral,15,1,suppressed,3
25,1,左正鵬,今天她到孃家有事去了。,neutral,1,孫校長,subordinate,inferior,孫校長,neutral,15,,,11,1,suppressed,4
26,0,左正鵬,喂，孫校長，真對不起，我先回家了，沒有當面向您請假，請原諒，你們離開芷江了沒有？,neutral,1,孫校長,subordinate,inferior,,,0,孫校長,surprise,40,1,suppressed,4
26,1,孫校長,正鵬，你怎麼回家了呢？只要你在家裏就好。老師們不知道你去了哪裏，都在爲你擔心呀。都以爲你出了什麼事。正鵬，你爲什麼一個人要先回家呢？,surprise,1,左正鵬,boss,superior,左正鵬,neutral,40,左正鵬,sadness,66,1,neutral,1
26,2,左正鵬,孫校長，你們都是夫妻雙雙在一起玩，多開心呀，而我卻打着單邊，心裏不是滋味。與其和你們在一起十分掃興，不如提前回家還好些。,sadness,1,孫校長,subordinate,inferior,孫校長,surprise,66,孫校長,surprise,60,1,suppressed,4
26,3,孫校長,啊！你原來還是這種想法，那又何必呢，我們在一起玩不是一樣的嗎！,surprise,1,左正鵬,boss,superior,左正鵬,sadness,60,左正鵬,neutral,31,1,neutral,2
26,4,左正鵬,孫校長，感謝你們的關心，祝你們玩得痛快，好啦，回家後我們再聊吧！再見！,neutral,1,孫校長,subordinate,inferior,孫校長,surprise,31,劉豔,neutral,35,1,suppressed,5
26,5,劉豔,校長，你把電話給我，讓我也說幾句。,neutral,1,孫校長,subordinate,inferior,左正鵬,neutral,35,孫校長,neutral,17,1,suppressed,5
26,6,孫校長,他已經掛了。,neutral,1,劉豔,boss,superior,劉豔,neutral,17,,,6,1,neutral,2
27,0,徐母,正鵬，前次我告訴你倆今後不要再吵架了，誰知只隔幾天時間你們又吵起來了，真是太丟人了。這次你倆到底又是爲了什麼事快跟我說清楚！,angry,1,左正鵬,parent-in-law,superior,,,0,左正鵬,angry,62,1,suppressed,3
27,1,左正鵬,岳母，你問問她自己吧！,angry,1,徐母,son/daughter-in-law,inferior,徐母,angry,62,徐母,angry,11,1,suppressed,5
27,2,徐母,她早就跟我說了，講你要到芷江去旅遊是不是？現在你家裏沒有錢還旅什麼遊嘍，你也真是的！,angry,1,左正鵬,parent-in-law,superior,左正鵬,angry,11,左正鵬,surprise,42,1,neutral,2
27,3,左正鵬,岳母呀！這是學校組織的政治學習，孫校長要求老師們都去，我能不去嗎？,surprise,1,徐母,son/daughter-in-law,inferior,徐母,angry,42,徐母,surprise,33,1,suppressed,3
27,4,徐母,啊！原來是這樣？麗華，這就是你的不對了，學校組織的政治學習，正鵬當然要參加嘛，你怎麼能干涉他呢？我打死你不可，原來你跟我匯的是假報——說他是去遊山玩水，我認爲是真的呢！,surprise,1,徐麗華,parent,superior,左正鵬,surprise,33,徐麗華,surprise,84,1,neutral,1
27,5,徐麗華,媽，這明顯是他的錯，你怎麼還爲他辯護呢？,surprise,1,徐母,child,inferior,徐母,surprise,84,徐母,surprise,20,1,suppressed,3
27,6,徐母,傻閏女，這怎麼是他錯了呢？事實勝於雄辯嘛！你可知道“芷江受降紀念坊”是什麼地方嗎？它是中國人民打敗日本帝國主義，我國人民爲它舉行紀唸的地方，你知道嗎？,surprise,1,徐麗華,parent,superior,徐麗華,surprise,20,徐麗華,disgust,75,1,neutral,2
27,7,徐麗華,媽，他們是打着政治旗號去遊山玩水的呀！,disgust,1,徐母,child,inferior,徐母,surprise,75,徐母,angry,19,1,suppressed,5
27,8,徐母,你還在絞辯是嗎？他們去芷江“受降紀念坊”參觀學習叫做紅色旅遊你知道嗎？你這種社會見識都沒有，怪不得你經常和正鵬吵架！,angry,1,徐麗華,parent,superior,徐麗華,disgust,19,徐麗華,surprise,58,1,neutral,2
27,9,徐麗華,媽，什麼叫做紅色旅遊？,surprise,1,徐母,child,inferior,徐母,angry,58,徐母,neutral,11,1,suppressed,4
27,10,徐母,紅色旅遊就是有革命歷史意義，值得後人學習紀唸的地方。,neutral,1,徐麗華,parent,superior,徐麗華,surprise,11,徐母,neutral,26,1,suppressed,3
27,11,徐母,你看，她理虧還要翹“尾巴”呢！正鵬你不要和她一般見識啊，這次你就原諒她，看她今後又會怎樣。中國有句古話：叫着“讓老婆，同自在”她的個性不好，這是沒有辦法的事。,neutral,1,左正鵬,parent-in-law,superior,徐母,neutral,26,徐麗華,neutral,79,1,suppressed,3
27,12,徐麗華,媽，你住一夜再走吧！,neutral,1,徐母,child,inferior,徐母,neutral,79,徐母,angry,10,1,suppressed,5
27,13,徐母,我沒有好心情在你家裏住！,angry,1,徐麗華,parent,superior,徐麗華,neutral,10,,,12,1,neutral,2
28,0,左正鵬,媽，你怎麼啦？好像有什麼心事似的。,neutral,1,左母,child,inferior,,,0,左母,sadness,17,1,suppressed,4
28,1,左母,正鵬，昨天晚上你姨媽已經去世了。明天下午我們一起去致哀啊！,sadness,1,左正鵬,parent,superior,左正鵬,neutral,17,左正鵬,sadness,29,1,neutral,2
28,2,左正鵬,哎喲！姨媽太可憐了。但是，得了絕症這是誰也沒辦法的事，媽，你心裏也別難過。明天你們先去，我放學後再來。,sadness,1,左母,child,inferior,左母,sadness,29,左母,sadness,51,1,suppressed,4
28,3,左母,正鵬，這件事你一定要跟你麗華商量，可你一定要去啊。姨媽死只有這一次。你就是再忙也要擠時間去呀！,sadness,1,左正鵬,parent,superior,左正鵬,sadness,51,左正鵬,neutral,47,1,suppressed,3
28,4,左正鵬,媽，你放心，我一定會去的。,neutral,1,左母,child,inferior,左母,sadness,47,,,13,1,suppressed,4
29,0,左正鵬,麗華，聽母親說姨媽昨天晚上與世長辭了。媽媽叫我們明天和她一起去向姨媽致哀。明天你和他們先去，我放學後再來，怎麼樣？,neutral,1,徐麗華,spouse,peer,,,0,徐麗華,surprise,57,1,neutral,2
29,1,徐麗華,什麼？你姨媽去世了要我們去致哀！她是你媽媽的妹妹，與我們有什麼關係？再說你媽長期對我們是怎樣的態度你還不知道嗎？明天，我們不能去！,surprise,1,左正鵬,spouse,peer,左正鵬,neutral,57,左正鵬,neutral,65,1,neutral,2
29,2,左正鵬,麗華，姨媽是我們的親人，她老人家走了我們都感到悲哀。至於我媽和你的關係不好那是另一回事嘛！,neutral,1,徐麗華,spouse,peer,徐麗華,surprise,65,徐麗華,angry,45,1,suppressed,3
29,3,徐麗華,我說不能去就是不能去。明天你如果去了我會馬上追到她的靈堂去，到時你別說我不講道理！,angry,1,左正鵬,spouse,peer,左正鵬,neutral,45,左正鵬,neutral,41,1,suppressed,3
29,4,左正鵬,麗華，姨媽的去世是我們親戚中最大的事，我同你商量是對你最大的尊重，你在我跟前別老是好着強，明天我非去致哀不可！,neutral,1,徐麗華,spouse,peer,徐麗華,angry,41,徐麗華,angry,55,1,suppressed,3
29,5,徐麗華,你去就是，你去就是！明天你看我的厲害！,angry,1,左正鵬,spouse,peer,左正鵬,neutral,55,,,19,1,neutral,2
30,0,左正鵬,徐麗華，你這個潑婦，今天你真的追到姨媽家裏來了，幸好親戚們不知其意，要不我被你丟盡了臉。好吧，回家去，老賬新賬我跟你一起算清！,angry,1,徐麗華,spouse,peer,,,0,徐麗華,angry,63,1,suppressed,3
30,1,徐麗華,左正鵬，你這個砍頭的，昨天我是怎麼交待你的，叫你不要去，你爲什麼不聽我的話！你把我說的話當成耳邊風是嗎？,angry,1,左正鵬,spouse,peer,左正鵬,angry,63,徐麗華,angry,52,1,suppressed,3
30,2,徐麗華,你還想返回去是嗎？,angry,1,左正鵬,spouse,peer,徐麗華,angry,52,徐麗華,angry,9,1,suppressed,3
30,3,徐麗華,左正鵬，你竟敢打我，回家去你才知道我的厲害！,angry,1,左正鵬,spouse,peer,徐麗華,angry,9,,,22,1,neutral,2
31,0,徐麗華,左正鵬，你要幹什麼？,surprise,1,左正鵬,spouse,peer,,,0,左正鵬,angry,10,1,neutral,2
31,1,左正鵬,我要幹什麼！今天你跟我說清楚，你爲什麼要干涉我向姨媽去致哀？,angry,1,徐麗華,spouse,peer,徐麗華,surprise,10,徐麗華,angry,30,1,suppressed,3
31,2,徐麗華,這就說明我說話算話你知道嗎？,angry,1,左正鵬,spouse,peer,左正鵬,angry,30,徐麗華,surprise,14,1,neutral,2
31,3,徐麗華,救命呀！左正鵬打人啦！,surprise,1,左正鵬,spouse,peer,徐麗華,angry,14,,,11,1,neutral,1
32,0,左母,老伴，麗華把正鵬從這裏叫回家去了，說家裏有急事，不會吧？,surprise,1,左父,spouse,peer,,,0,左父,disgust,28,1,neutral,2
32,1,左父,誰知道她倆內裏搞的是什麼鬼門堂！,disgust,1,左母,spouse,peer,左母,surprise,28,左母,neutral,16,1,suppressed,3
